node_id,name,degree,betweenness,compartment,is_anchor,direction
cpd02921_c,1-(5-Phosphoribosyl)-4-(N-succinocarboxa,2,0.05929868,Cytosol,False,
cpd00652_c,D-Galactarate_C6H8O8,2,0.0,Cytosol,False,
cpd15758_c,Isoheptadecanoyllipoteichoic_acid (n=24),2,0.03750538,Cytosol,False,
cpd11547_c,4-methyl-3-hydroxy-pentanoyl-ACP_C17H31N,2,0.0,Cytosol,False,
cpd11225_c,"3,4-Dihydroxy-2-butanone_4-phosphate_C4H",2,0.0,Cytosol,False,
cpd15773_c,"Palmitoyllipoteichoic_acid (n=24), linke",2,10.14692631,Cytosol,False,
cpd02642_c,N-(5-Phospho-D-ribosyl)anthranilate_C12H,2,0.0,Cytosol,False,
cpd02069_c,3-Phosphonooxypyruvate_C3H3O7P,2,0.0,Cytosol,False,
cpd11489_c,3-Oxododecanoyl-[acp]_C23H41N2O9PRS,2,0.0,Cytosol,False,
cpd00164_c,D-Glucuronate_C6H9O7,2,0.0,Cytosol,False,
cpd15302_c,glycogen(n-1)_C24H42O21,2,0.0,Cytosol,False,
cpd01572_c,"2',3'-Cyclic_UMP_C9H10N2O8P",2,0.0,Cytosol,False,
cpd11529_c,9-methyl-3-oxo-decanoyl-ACP_C22H39N2O9PR,2,0.0,Cytosol,False,
cpd02893_c,1-(5-Phospho-D-ribosyl)-5-amino-4-imidaz,2,0.0,Cytosol,False,
cpd15327_c,1-hexadecanoyl-sn-glycerol_3-phosphate_C,2,0.0,Cytosol,False,
cpd11487_c,3-Oxodecanoyl-[acp]_C21H37N2O9PRS,2,0.0,Cytosol,False,
cpd11313_c,Heme_O_C49H56FeN4O5,2,0.0,Cytosol,False,
cpd00224_e,L-Arabinose_C5H10O5,2,0.0,Extracellular,False,
cpd03494_c,Undecaprenyl-diphospho-N-acetylmuramoyl-,2,0.35331175,Cytosol,False,
cpd15690_c,Dianteisoheptadecanoylphosphatidylserine,2,0.0,Cytosol,False,
cpd02124_c,2-Methylacetoacetyl-CoA_C26H39N7O18P3S,2,0.0,Cytosol,False,
cpd00911_c,"D-Glucono-1,5-lactone_6-phosphate_C6H10O",2,0.0,Cytosol,False,
cpd00110_c,Ferrocytochrome_c_C42H52FeN8O6S2,2,0.0,Cytosol,False,
cpd11591_c,Gly-Met_C7H14N2O3S,2,0.0,Cytosol,False,
cpd00285_c,Ethanolamine_phosphate_C2H8NO4P,2,0.05085181,Cytosol,False,
cpd03130_c,trans-Oct-2-enoyl-CoA_C29H45N7O17P3S,2,0.0,Cytosol,False,
cpd00672_c,D-Fructuronate_C6H9O7,2,0.0,Cytosol,False,
cpd11558_c,10-methyl-3-oxo-undecanoyl-ACP_C23H41N2O,2,0.0,Cytosol,False,
cpd00204_c,CO_CHO,2,0.0,Cytosol,False,
cpd02654_c,4-Methyl-5-(2-phosphoethyl)-thiazole_C6H,2,0.00847458,Cytosol,False,
cpd01570_c,"2',3'-Cyclic_AMP_C10H11N5O6P",2,0.0,Cytosol,False,
cpd00338_c,5-Aminolevulinate_C5H9NO3,2,0.04079106,Cytosol,False,
cpd01693_c,Sucrose_6-phosphate_C12H22O14P,2,3.00274723,Cytosol,False,
cpd00854_c,"3,4-Dihydroxyphenylacetate_C8H7O4",2,0.0,Cytosol,False,
cpd14703_c,[Dihydrolipoyllysine-residue_(2-methylpr,2,0.0,Cytosol,False,
cpd02685_c,"N6-Acetyl-LL-2,6-diaminoheptanedioate_C9",2,0.0,Cytosol,False,
cpd15715_c,"Triglucosyl-1,2_diisohexadecanoylglycero",2,0.19441387,Cytosol,False,
cpd01775_c,Phosphoribosyl-ATP_C15H21N5O20P4,2,0.0,Cytosol,False,
cpd00918_c,N-Acetyl-L-glutamate_5-semialdehyde_C7H1,2,0.0015456,Cytosol,False,
cpd02967_c,"N-Acetyl-beta-D-mannosaminyl-1,4-N-acety",2,0.0,Cytosol,False,
cpd00437_c,D-Tagaturonate_C6H9O7,2,0.0,Cytosol,False,
cpd11555_c,8-methyl-3-hydroxy-nonanoyl-ACP_C21H39N2,2,0.0,Cytosol,False,
cpd11563_c,12-methyl-3-hydroxy-tridecanoyl-ACP_C25H,2,0.0,Cytosol,False,
cpd00287_c,2-Methyl-3-oxopropanoate_C4H5O3,2,0.0,Cytosol,False,
cpd00464_c,Phenylacetaldehyde_C8H8O,2,0.0,Cytosol,False,
cpd02663_c,"(4S)-4,6-Dihydroxy-2,5-dioxohexanoate_C6",2,0.0,Cytosol,False,
cpd15776_c,Isoheptadecanoyllipoteichoic_acid (n=24),2,10.14692631,Cytosol,False,
cpd15764_c,"Palmitoyllipoteichoic_acid (n=24), linke",2,0.24679638,Cytosol,False,
cpd15789_c,Anteisopentadecanoyllysylphophatidylglyc,2,10.89292889,Cytosol,False,
cpd15755_c,"Palmitoyllipoteichoic_acid (n=24), linke",2,0.03750538,Cytosol,False,
cpd01772_c,2-Succinylbenzoate_C11H8O5,2,0.0,Cytosol,False,
cpd01324_c,L-Histidinal_C6H10N3O,2,0.0,Cytosol,False,
cpd00283_c,Geranyl_diphosphate_C10H18O7P2,2,0.0,Cytosol,False,
cpd02920_c,"2-Amino-7,8-dihydro-4-hydroxy-6-(diphosp",2,0.0,Cytosol,False,
cpd02666_c,(R)-4'-Phosphopantothenoyl-L-cysteine_C1,2,0.0,Cytosol,False,
cpd03118_c,(S)-Hydroxydecanoyl-CoA_C31H51N7O18P3S,2,0.0,Cytosol,False,
cpd00168_c,"2,3-Dihydroxybenzoate_C7H5O4",2,0.54542543,Cytosol,False,
cpd11534_c,11-methyl-3-hydroxy-dodecanoyl-ACP_C24H4,2,0.0,Cytosol,False,
cpd00397_c,L-Ribulose_C5H10O5,2,0.0,Cytosol,False,
cpd00190_c,beta-D-Glucose_C6H12O6,2,0.0,Cytosol,False,
cpd00782_c,6-Carboxyhexanoyl-CoA_C28H42N7O19P3S,2,0.0,Cytosol,False,
cpd12848_c,Holo-[carboxylase]_C17H27N5O4R2S,2,0.0,Cytosol,False,
cpd15676_c,1-isohexadecanoyl-sn-glycerol_3-phosphat,2,0.0,Cytosol,False,
cpd11596_c,butanesulfonate_C4H9O3S,2,0.08393466,Cytosol,False,
cpd03161_c,Phenethylamine_C8H12N,2,0.0,Cytosol,False,
cpd11509_c,10-methyl-3-hydroxy-dodecanoyl-ACP_C24H4,2,0.0,Cytosol,False,
cpd02711_c,2-Dehydro-3-deoxy-6-phospho-D-gluconate_,2,0.01149425,Cytosol,False,
cpd15760_c,Isotetradecanoyllipoteichoic_acid (n=24),2,0.03750538,Cytosol,False,
cpd00180_c,Oxalate_C2O4,2,0.0,Cytosol,False,
cpd00307_c,Cytosine_C4H5N3O,2,0.0,Cytosol,False,
cpd15662_c,45(Glucosyl-phosphoglyceryl)-N-Acetyl-be,2,0.0,Cytosol,False,
cpd02186_c,2-Hydroxy-3-oxosuccinate_C4H2O6,2,0.0,Cytosol,False,
cpd00957_c,"2,5-Diamino-6-(5'-phosphoribosylamino)-4",2,0.0,Cytosol,False,
cpd01622_c,Trimetaphosphate_O9P3,2,0.0,Cytosol,False,
cpd00012_e,Pyrophosphate_H2O7P2,2,0.0,Extracellular,False,
cpd15765_c,"Myristoyllipoteichoic_acid (n=24), linke",2,0.24679638,Cytosol,False,
cpd15665_c,Peptidoglycan_polymer (n subunits)_C80H1,2,0.0,Cytosol,False,
cpd02375_c,"N6-(1,2-Dicarboxyethyl)-AMP_C14H15N5O11P",2,0.0,Cytosol,False,
cpd02693_c,"(2R,3S)-3-Isopropylmalate_C7H10O5",2,0.0,Cytosol,False,
cpd00105_e,D-Ribose_C5H10O5,2,0.0,Extracellular,False,
cpd00861_c,UDP-N-acetyl-D-mannosamine_C17H25N3O17P2,2,0.0,Cytosol,False,
cpd03289_c,N-Acetyl-L-2-amino-6-oxopimelate_C9H11NO,2,0.0,Cytosol,False,
cpd15777_c,Anteisoheptadecanoyllipoteichoic_acid (n,2,10.14692631,Cytosol,False,
cpd00334_c,(S)-Lactaldehyde_C3H6O2,2,0.0,Cytosol,False,
cpd15329_c,1-octadecanoyl-sn-glycerol_3-phosphate_C,2,0.0,Cytosol,False,
cpd03116_c,(S)-3-Hydroxydodecanoyl-CoA_C33H55N7O18P,2,0.0,Cytosol,False,
cpd00417_c,L-Arabitol_C5H12O5,2,0.0,Cytosol,False,
cpd00465_c,(-)-Ureidoglycolate_C3H5N2O4,2,0.0,Cytosol,False,
cpd00558_c,Spermine_C10H30N4,2,0.0,Cytosol,False,
cpd00834_c,Pantetheine_4'-phosphate_C11H22N2O7PS,2,0.0,Cytosol,False,
cpd10162_c,(R)-3-Hydroxy-3-methyl-2-oxopentanoate_C,2,0.0,Cytosol,False,
cpd02991_c,N-(5'-Phospho-D-1'-ribulosylformimino)-5,2,0.0,Cytosol,False,
cpd11578_c,hexanesulfonate_C6H13O3S,2,0.00060132,Cytosol,False,
cpd08210_c,4-Amino-4-deoxychorismate_C10H10NO5,2,0.0,Cytosol,False,
cpd00712_c,2-Dehydropantoate_C6H9O4,2,0.0,Cytosol,False,
cpd15790_c,Isohexadecanoyllysylphophatidylglycerol_,2,10.89292889,Cytosol,False,
cpd00626_c,dTDP-glucose_C16H24N2O16P2,2,0.05709653,Cytosol,False,
cpd03583_c,D-arabino-3-Hexulose_6-phosphate_C6H12O9,2,0.0,Cytosol,False,
cpd11559_c,10-methyl-3-hydroxy-undecanoyl-ACP_C23H4,2,0.0,Cytosol,False,
cpd02826_c,2-(Formamido)-N1-(5'-phosphoribosyl)acet,2,0.0,Cytosol,False,
cpd15692_c,Diisopentadecanoylphosphatidylserine_C36,2,0.0,Cytosol,False,
cpd04122_c,Aminoacetaldehyde_C2H6NO,2,0.0,Cytosol,False,
cpd15762_c,Anteisopentadecanoyllipoteichoic_acid (n,2,0.03750538,Cytosol,False,
cpd00540_e,Betaine_C5H11NO2,2,0.0,Extracellular,False,
cpd00655_c,Dephospho-CoA_C21H33N7O13P2S,2,0.0,Cytosol,False,
cpd02187_c,2-Methylprop-2-enoyl-CoA_C25H37N7O17P3S,2,0.0,Cytosol,False,
cpd02961_c,"2-Amino-4-hydroxy-6-(D-erythro-1,2,3-tri",2,0.0,Cytosol,False,
cpd00946_c,N-Acetyl-D-glucosaminyldiphosphoundecapr,2,0.0,Cytosol,False,
cpd00034_c,Zinc_Zn,2,0.0,Cytosol,False,
cpd00034_e,Zinc_Zn,2,0.0,Extracellular,False,
cpd15674_c,1-isopentadecanoyl-sn-glycerol_3-phospha,2,0.0,Cytosol,False,
cpd14698_c,3-Methyl-1-hydroxybutyl-ThPP_C17H27N4O8P,2,0.0,Cytosol,False,
cpd00642_c,L-Rhamnulose_C6H12O5,2,0.0,Cytosol,False,
cpd00408_c,(R)-Pantoate_C6H11O4,2,0.0,Cytosol,False,
cpd02979_c,5-(5-Phospho-D-ribosylaminoformimino)-1-,2,0.0,Cytosol,False,
cpd00305_e,Thiamin_C12H17N4OS,2,0.0,Extracellular,False,
cpd02371_c,"D-Tagatose_1,6-bisphosphate_C6H12O12P2",2,0.0,Cytosol,False,
cpd01947_c,"(R,R)-Butane-2,3-diol_C4H10O2",2,0.0,Cytosol,False,
cpd15770_c,Isopentadecanoyllipoteichoic_acid (n=24),2,0.24679638,Cytosol,False,
cpd00179_e,Maltose_C12H22O11,2,0.0,Extracellular,True,soy_up
cpd15709_c,"Triglucosyl-1,2_distearoylglycerol_C57H1",2,0.19441387,Cytosol,False,
cpd11530_c,9-methyl-3-hydroxy-decanoyl-ACP_C22H41N2,2,0.0,Cytosol,False,
cpd15766_c,"Stearoyllipoteichoic_acid (n=24), linked",2,0.24679638,Cytosol,False,
cpd11571_c,3-Hydroxyoctodecanoyl-ACP_C29H55N2O9PRS,2,0.0,Cytosol,False,
cpd15716_c,Diisoheptadecanoylphosphatidylglyceropho,2,0.00073506,Cytosol,False,
cpd02333_c,"Pyridine-2,3-dicarboxylate_C7H3NO4",2,0.00114679,Cytosol,False,
cpd03187_c,Oxalosuccinate_C6H3O7,2,0.0,Cytosol,False,
cpd14700_c,2-Methyl-1-hydroxypropyl-ThPP_C16H25N4O8,2,0.0,Cytosol,False,
cpd11513_c,12-methyl-3-hydroxy-tetra-decanoyl-ACP_C,2,0.0,Cytosol,False,
cpd15721_c,Diisohexadecanoylphosphatidylglycerophos,2,0.00073506,Cytosol,False,
cpd02097_c,L-Glutamyl_5-phosphate_C5H9NO7P,2,0.0,Cytosol,False,
cpd00143_c,Phenylpyruvate_C9H7O3,2,0.0,Cytosol,False,
cpd15585_c,beta-Methylglucoside_C7H14O6,2,0.0,Cytosol,False,
cpd02964_c,UDP-N-acetylmuramoyl-L-alanyl-D-gamma-gl,2,0.0,Cytosol,False,
cpd03115_c,(S)-3-Hydroxytetradecanoyl-CoA_C35H59N7O,2,0.0,Cytosol,False,
cpd08286_c,2-C-Methyl-D-erythritol_4-phosphate_C5H1,2,0.0,Cytosol,False,
cpd15756_c,"Myristoyllipoteichoic_acid (n=24), linke",2,0.03750538,Cytosol,False,
cpd00111_c,Glutathione_disulfide_C20H30N6O12S2,2,0.0,Cytosol,False,
cpd02590_c,all-trans-Heptaprenyl_diphosphate_C35H58,2,0.0,Cytosol,False,
cpd00118_c,Putrescine_C4H14N2,2,0.0,Cytosol,True,natto_up
cpd03535_c,L-Arginine_phosphate_C6H14N4O5P,2,0.0,Cytosol,False,
cpd02691_c,"(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA_C",2,0.0,Cytosol,False,
cpd00344_c,N-Formimino-L-glutamate_C6H9N2O4,2,0.0,Cytosol,False,
cpd11479_c,(R)-3-Hydroxyhexanoyl-[acp]_C17H31N2O9PR,2,0.0,Cytosol,False,
cpd02295_c,"1,4-Dihydroxy-2-naphthoate_C11H7O4",2,0.0,Cytosol,False,
cpd15788_c,Isopentadecanoyllysylphophatidylglycerol,2,10.89292889,Cytosol,False,
cpd00689_c,Porphobilinogen_C10H13N2O4,2,0.0,Cytosol,True,natto_up
cpd15331_c,1-tetradecanoyl-sn-glycerol_3-phosphate_,2,0.0,Cytosol,False,
cpd11517_c,14-methyl-3-hydroxy-hexa-decanoyl-ACP_C2,2,0.0,Cytosol,False,
cpd00616_c,L-Arogenate_C10H12NO5,2,0.0,Cytosol,False,
cpd12689_c,3-Oxotetradecanoyl-CoA_C35H57N7O18P3S,2,0.03773585,Cytosol,False,
cpd00138_e,D-Mannose_C6H12O6,2,0.0,Extracellular,False,
cpd01646_c,(2S)-2-Isopropylmalate_C7H10O5,2,0.0,Cytosol,False,
cpd00208_c,Lactose_C12H22O11,2,0.0,Cytosol,False,
cpd00331_c,cis-Aconitate_C6H3O6,2,0.0,Cytosol,False,
cpd01048_c,Arsenic_acid_HO4As,2,0.0,Cytosol,False,
cpd02857_c,2-Dehydro-3-deoxy-D-arabino-heptonate_7-,2,0.0,Cytosol,False,
cpd00212_c,L-Sorbose_C6H12O6,2,0.0,Cytosol,False,
cpd11491_c,3-Oxotetradecanoyl-[acp]_C25H45N2O9PRS,2,0.0,Cytosol,False,
cpd01651_c,3-Cyano-L-alanine_C4H6N2O2,2,0.0,Cytosol,False,
cpd11217_c,"1,4-Dihydroxy-2-naphthoyl-CoA_C32H39N7O1",2,0.0,Cytosol,False,
cpd00541_c,Lipoate_C8H13O2S2,2,0.01766479,Cytosol,False,
cpd11597_c,ARSENOBETAINE_C5H11O2As,2,0.0,Cytosol,False,
cpd11597_e,ARSENOBETAINE_C5H11O2As,2,0.0,Extracellular,False,
cpd02311_c,4-Imidazolone-5-propanoate_C6H7N2O3,2,0.0,Cytosol,False,
cpd03426_c,Sirohydrochlorin_C42H38N4O16,2,0.0,Cytosol,False,
cpd15772_c,"Isohexadecanoyllipoteichoic_acid (n=24),",2,0.24679638,Cytosol,False,
cpd08287_c,4-(Cytidine_5'-diphospho)-2-C-methyl-D-e,2,1.07101437,Cytosol,False,
cpd15693_c,Dianteisopentadecanoylphosphatidylserine,2,0.53322183,Cytosol,False,
cpd00808_c,L-Ribulose_5-phosphate_C5H10O8P,2,0.0,Cytosol,False,
cpd15545_c,Phosphatidylglycerophosphate_dihexadecan,2,0.00073506,Cytosol,False,
cpd00755_c,Hydroxymethylbilane_C40H38N4O17,2,0.0,Cytosol,False,
cpd00800_c,8-Amino-7-oxononanoate_C9H17NO3,2,0.0,Cytosol,False,
cpd15767_c,Isoheptadecanoyllipoteichoic_acid (n=24),2,0.24679638,Cytosol,False,
cpd11490_c,3-Oxooctanoyl-[acp]_C19H33N2O9PRS,2,0.0,Cytosol,False,
cpd00403_c,D-Mannonate_C6H11O7,2,0.0,Cytosol,False,
cpd00485_c,D-Mannose_1-phosphate_C6H12O9P,2,0.0,Cytosol,False,
cpd03119_c,3-Oxodecanoyl-CoA_C31H49N7O18P3S,2,0.03773585,Cytosol,False,
cpd11486_c,3-Oxohexanoyl-[acp]_C17H29N2O9PRS,2,0.0,Cytosol,False,
cpd00247_c,Orotate_C5H3N2O4,2,0.0,Cytosol,False,
cpd00805_c,D-Tagatose_6-phosphate_C6H12O9P,2,0.0,Cytosol,False,
cpd00343_c,N-Carbamoyl-L-aspartate_C5H6N2O5,2,0.0,Cytosol,False,
cpd02182_c,(R)-S-Lactoylglutathione_C13H20N3O8S,2,0.0,Cytosol,True,natto_up
cpd00185_c,D-Arabinose_C5H10O5,2,198.0,Cytosol,False,
cpd03125_c,trans-Hex-2-enoyl-CoA_C27H41N7O17P3S,2,0.0,Cytosol,False,
cpd15547_c,Phosphatidylglycerophosphate_dioctadecan,2,0.00073506,Cytosol,False,
cpd03470_c,Iminoaspartate_C4H3NO4,2,0.0,Cytosol,False,
cpd15669_c,"glycerol_teichoic acid (n=45), linked, g",2,0.0,Cytosol,False,
cpd15667_c,"glycerol_teichoic acid (n=45), linked, u",2,0.0,Cytosol,False,
cpd03122_c,(S)-Hydroxyhexanoyl-CoA_C27H43N7O18P3S,2,0.28345131,Cytosol,False,
cpd11520_c,3-methylbutanoyl-ACP_C16H29N2O8PRS,2,0.0,Cytosol,False,
cpd01982_c,5-Phosphoribosylamine_C5H12NO7P,2,0.00114679,Cytosol,False,
cpd00428_c,Methylglyoxal_C3H4O2,2,0.00373347,Cytosol,False,
cpd11526_c,7-methyl-3-hydroxy-octanoyl-ACP_C20H37N2,2,0.0,Cytosol,False,
cpd01262_c,Maltotriose_C18H32O16,2,0.0,Cytosol,False,
cpd00956_c,1-(2-Carboxyphenylamino)-1'-deoxy-D-ribu,2,0.0,Cytosol,False,
cpd00524_c,"2,4,6/3,5-Pentahydroxycyclohexanone_C6H1",2,0.0,Cytosol,False,
cpd15673_c,1-isotetradecanoyl-sn-glycerol_3-phospha,2,0.0,Cytosol,False,
cpd00345_c,5-Methyltetrahydrofolate_C20H23N7O6,2,0.0,Cytosol,False,
cpd00727_c,2-Phosphoglycolate_C2H3O6P,2,0.0,Cytosol,False,
cpd00053_e,L-Glutamine_C5H10N2O3,2,0.0,Extracellular,True,natto_up
cpd02700_c,S-(2-Methylpropanoyl)-dihydrolipoamide_C,2,0.0,Cytosol,False,
cpd02843_c,D-erythro-1-(Imidazol-4-yl)glycerol_3-ph,2,0.03516495,Cytosol,False,
cpd03671_c,alpha-D-Glucosamine_1-phosphate_C6H14NO8,2,0.0,Cytosol,False,
cpd00104_c,Biotin_C10H15N2O3S,2,0.0,Cytosol,False,
cpd01501_c,2-Methylcitrate_C7H7O7,2,0.0,Cytosol,False,
cpd15675_c,1-anteisopentadecanoyl-sn-glycerol_3-pho,2,0.0,Cytosol,False,
cpd11521_c,5-methyl-3-oxo-hexanoyl-ACP_C18H31N2O9PR,2,0.0,Cytosol,False,
cpd15717_c,Dianteisoheptadecanoylphosphatidylglycer,2,0.00814247,Cytosol,False,
cpd11480_c,(R)-3-Hydroxydodecanoyl-[acp]_C23H43N2O9,2,0.0,Cytosol,False,
cpd15779_c,Isopentadecanoyllipoteichoic_acid (n=24),2,10.14692631,Cytosol,False,
cpd08289_c,1-Deoxy-D-xylulose_5-phosphate_C5H10O7P,2,0.04772651,Cytosol,False,
cpd11551_c,6-methyl-3-hydroxy-heptanoyl-ACP_C19H35N,2,0.0,Cytosol,False,
cpd00152_c,Agmatine_C5H16N4,2,0.0,Cytosol,False,
cpd00523_c,"alpha,alpha'-Trehalose_6-phosphate_C12H2",2,0.0,Cytosol,False,
cpd01419_c,Ureidoglycine_C3H7N3O3,2,0.0,Cytosol,False,
cpd00108_e,D-Galactose_C6H12O6,2,0.0,Extracellular,False,
cpd00807_c,L-Histidinol_phosphate_C6H12N3O4P,2,0.0,Cytosol,False,
cpd15763_c,"Isohexadecanoyllipoteichoic_acid (n=24),",2,0.03750538,Cytosol,False,
cpd12543_c,Carboxybiotin-carboxyl-carrier_protein_C,2,0.0,Cytosol,False,
cpd02656_c,"6,7-Dimethyl-8-(1-D-ribityl)lumazine_C13",2,0.0,Cytosol,False,
cpd00210_c,Taurine_C2H7NO3S,2,0.0271188,Cytosol,False,
cpd11485_c,3-Oxohexadecanoyl-[acp]_C27H49N2O9PRS,2,0.0,Cytosol,False,
cpd15711_c,"Triglucosyl-1,2_dianteisoheptadecanoylgl",2,0.19441387,Cytosol,False,
cpd00638_c,Deamino-NAD+_C21H24N6O15P2,2,0.0,Cytosol,False,
cpd11459_c,tcam_C420H692N30O391P30,2,0.0,Cytosol,False,
cpd00075_e,Nitrite_NO2,2,0.0,Extracellular,False,
cpd15783_c,Myristoyllysylphophatidylglycerol_C40H80,2,10.89292889,Cytosol,False,
cpd00191_c,3-Oxopropanoate_C3H3O3,2,0.0,Cytosol,False,
cpd00359_c,Indole_C8H7N,2,0.0,Cytosol,True,natto_up
cpd00282_c,(S)-Dihydroorotate_C5H5N2O4,2,0.0,Cytosol,False,
cpd04098_c,Arsenite_H3O3As,2,0.0,Cytosol,False,
cpd09027_c,"5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-",2,0.0,Cytosol,False,
cpd00868_c,3-(4-Hydroxyphenyl)pyruvate_C9H7O4,2,0.0,Cytosol,False,
cpd00119_e,L-Histidine_C6H9N3O2,2,0.0,Extracellular,True,natto_up
cpd00258_c,D-Ribulose_C5H10O5,2,396.0,Cytosol,False,
cpd11496_c,4-methyl-3-oxo-hexanoyl-ACP_C18H31N2O9PR,2,0.0,Cytosol,False,
cpd15787_c,Isotetradecanoyllysylphophatidylglycerol,2,10.89292889,Cytosol,False,
cpd08301_c,"2-C-Methyl-D-erythritol_2,4-cyclodiphosp",2,0.15220957,Cytosol,False,
cpd00387_c,ADP-glucose_C16H23N5O15P2,2,0.0,Cytosol,False,
cpd02799_c,"(2S,3R)-3-Hydroxybutane-1,2,3-tricarboxy",2,0.0,Cytosol,False,
cpd15557_c,phosphatidylserine_dioctadecanoyl_C42H80,2,0.0,Cytosol,False,
cpd02884_c,1-(5'-Phosphoribosyl)-5-formamido-4-imid,2,0.03516495,Cytosol,False,
cpd02591_c,all-trans-Pentaprenyl_diphosphate_C25H42,2,0.0,Cytosol,False,
cpd02060_c,2-trans-Dodecenoyl-CoA_C33H53N7O17P3S,2,0.0,Cytosol,False,
cpd15668_c,"glycerol_teichoic acid (n=45), linked, D",2,0.0,Cytosol,False,
cpd11538_c,13-methyl-3-hydroxy-tetra-decanoyl-ACP_C,2,0.0,Cytosol,False,
cpd11580_c,Gly-Gln_C7H13N3O4,2,0.0,Cytosol,False,
cpd00836_c,S-Acetyldihydrolipoamide_C10H19NO2S2,2,0.0,Cytosol,False,
cpd11488_c,Acetoacetyl-[acp]_C15H25N2O9PRS,2,0.0,Cytosol,False,
cpd02978_c,"2-Amino-4-hydroxy-6-(erythro-1,2,3-trihy",2,0.0,Cytosol,False,
cpd11579_c,ethanesulfonate_C2H5O3S,2,0.00060132,Cytosol,False,
cpd15714_c,"Triglucosyl-1,2_dianteisopentadecanoylgl",2,0.19441387,Cytosol,False,
cpd00432_c,meso-Tartaric_acid_C4H4O6,2,0.0,Cytosol,False,
cpd08023_c,Methanesulfonic_acid_CH3O3S,2,0.00060132,Cytosol,False,
cpd00666_c,"(R,R)-Tartaric_acid_C4H4O6",2,0.0,Cytosol,False,
cpd00154_e,D-Xylose_C5H10O5,2,0.0,Extracellular,False,
cpd00599_c,Salicylate_C7H5O3,2,0.01923077,Cytosol,False,
cpd15781_c,"Isohexadecanoyllipoteichoic_acid (n=24),",2,10.14692631,Cytosol,False,
cpd15768_c,Anteisoheptadecanoyllipoteichoic_acid (n,2,0.24679638,Cytosol,False,
cpd00363_c,Ethanol_C2H6O,2,0.0,Cytosol,False,
cpd15774_c,"Myristoyllipoteichoic_acid (n=24), linke",2,59.96712795,Cytosol,False,
cpd01571_c,"2',3'-Cyclic_CMP_C9H11N3O7P",2,0.0,Cytosol,False,
cpd00133_c,Nicotinamide_C6H6N2O,2,0.0,Cytosol,True,natto_up
cpd11504_c,8-methyl-3-oxo-decanoyl-ACP_C22H39N2O9PR,2,0.0,Cytosol,False,
cpd11516_c,14-methyl-3-oxo-hexa-decanoyl-ACP_C28H51,2,0.0,Cytosol,False,
cpd01242_c,Deoxyribose_C5H10O4,2,0.0,Cytosol,False,
cpd11537_c,13-methyl-3-oxo-tetra-decanoyl-ACP_C26H4,2,0.0,Cytosol,False,
cpd00932_c,5-O-(1-Carboxyvinyl)-3-phosphoshikimate_,2,0.0,Cytosol,False,
cpd02140_c,Aminoimidazole_ribotide_C8H14N3O7P,2,0.0,Cytosol,False,
cpd11483_c,(3R)-3-Hydroxyoctanoyl-[acyl-carrier_pro,2,0.0,Cytosol,False,
cpd03121_c,3-Oxooctanoyl-CoA_C29H45N7O18P3S,2,0.03773585,Cytosol,False,
cpd02631_c,"3,5/4-Trihydroxycyclohexa-1,2-dione_C6H8",2,0.0,Cytosol,False,
cpd15757_c,"Stearoyllipoteichoic_acid (n=24), linked",2,0.03750538,Cytosol,False,
cpd03113_c,(S)-3-Hydroxyhexadecanoyl-CoA_C37H63N7O1,2,0.0,Cytosol,False,
cpd01011_c,Butanal_C4H8O,2,1.03694614,Cytosol,False,
cpd00355_c,Nicotinamide_D-ribonucleotide_C11H15N2O8,2,0.0341223,Cytosol,False,
cpd15689_c,Diisoheptadecanoylphosphatidylserine_C40,2,0.0,Cytosol,False,
cpd02597_c,"(Z)-But-2-ene-1,2,3-tricarboxylate_C7H5O",2,0.0,Cytosol,False,
cpd03126_c,trans-Hexadec-2-enoyl-CoA_C37H61N7O17P3S,2,0.0,Cytosol,False,
cpd11512_c,12-methyl-3-oxo-tetra-decanoyl-ACP_C26H4,2,0.0,Cytosol,False,
cpd15785_c,Isoheptadecanoyllysylphophatidylglycerol,2,10.89292889,Cytosol,False,
cpd03752_c,Galactitol_1-phosphate_C6H14O9P,2,0.0,Cytosol,False,
cpd11296_c,2-Hydroxy-3-keto-5-methylthiopentenyl-1-,2,0.0,Cytosol,False,
cpd00930_c,3-(Imidazol-4-yl)-2-oxopropyl_phosphate_,2,0.0,Cytosol,False,
cpd11566_c,14-methyl-3-oxo-pentadecanoyl-ACP_C27H49,2,0.0,Cytosol,False,
cpd02820_c,UDP-N-acetyl-3-(1-carboxyvinyl)-D-glucos,2,0.0,Cytosol,False,
cpd15775_c,"Stearoyllipoteichoic_acid (n=24), linked",2,10.14692631,Cytosol,False,
cpd11478_c,(3R)-3-Hydroxybutanoyl-[acyl-carrier_pro,2,0.0,Cytosol,False,
cpd02045_c,1-Hydroxy-2-naphthoate_C11H7O3,1,0.0,Cytosol,False,
cpd00939_c,4-Amino-5-hydroxymethyl-2-methylpyrimidi,1,0.0,Cytosol,False,
cpd01055_e,D-Allose_C6H12O6,1,0.0,Extracellular,False,
cpd01055_c,D-Allose_C6H12O6,1,0.0,Cytosol,False,
cpd00226_e,Hypoxanthine_C5H4N4O,1,0.0,Extracellular,False,
