reaction,baseline_flux,cfba_flux,delta_flux,abs_delta
EX_cpd00001_e,0.0,0.0,0.0,0.0
EX_cpd00007_e,-1850.6182766299264,-7905.400810609585,-6054.782533979659,6054.782533979659
EX_cpd00009_e,10000.0,10000.0,0.0,0.0
EX_cpd00011_e,10000.0,10000.0,0.0,0.0
EX_cpd00012_e,10000.0,10000.0,0.0,0.0
EX_cpd00013_e,10000.0,10000.0,0.0,0.0
EX_cpd00018_e,-1125.9133542977547,-8876.773273168003,-7750.859918870248,7750.859918870248
EX_cpd00020_e,0.0,0.0,0.0,0.0
EX_cpd00023_e,-8848.40403338107,-10000.0,-1151.59596661893,1151.59596661893
EX_cpd00024_e,-10000.0,-10000.0,0.0,0.0
EX_cpd00027_e,-10000.0,-10000.0,0.0,0.0
EX_cpd00028_e,0.0,0.0,0.0,0.0
EX_cpd00029_e,10000.0,10000.0,0.0,0.0
EX_cpd00030_e,0.0,0.0,0.0,0.0
EX_cpd00033_e,10000.0,10000.0,0.0,0.0
EX_cpd00034_e,0.0,0.0,0.0,0.0
EX_cpd00035_e,9123.573449495712,0.0,-9123.573449495712,9123.573449495712
EX_cpd00036_e,10000.0,10000.0,0.0,0.0
EX_cpd00039_e,-399.90717779273956,0.0,399.90717779273956,399.90717779273956
EX_cpd00040_e,1541.9349601715014,7275.692540785879,5733.757580614378,5733.757580614378
EX_cpd00041_e,10000.0,10000.0,0.0,0.0
EX_cpd00046_e,-9329.854017464388,-9380.625049277889,-50.771031813501395,50.771031813501395
EX_cpd00047_e,1648.899332327264,9421.888431458983,7772.989099131719,7772.989099131719
EX_cpd00048_e,0.0,0.0,0.0,0.0
EX_cpd00051_e,-10000.0,-10000.0,0.0,0.0
EX_cpd00053_e,10000.0,10000.0,0.0,0.0
EX_cpd00054_e,-10000.0,0.0,10000.0,10000.0
EX_cpd00058_e,0.0,0.0,0.0,0.0
EX_cpd00060_e,0.0,0.0,0.0,0.0
EX_cpd00061_e,4041.814261556935,10000.0,5958.185738443065,5958.185738443065
EX_cpd00063_e,-3.668067559945122,-3.390170535067919,0.2778970248772028,0.2778970248772028
EX_cpd00064_e,-10000.0,0.0,10000.0,10000.0
EX_cpd00065_e,-66.79439127850829,0.0,66.79439127850829,66.79439127850829
EX_cpd00067_e,-10000.0,-10000.0,0.0,0.0
EX_cpd00069_e,-136.25276119750183,-125.93009501175244,10.322666185749384,10.322666185749384
EX_cpd00072_e,-4174.636807795326,-1788.083694601421,2386.5531131939047,2386.5531131939047
EX_cpd00073_e,-237.35399935846323,0.0,237.35399935846323,237.35399935846323
EX_cpd00075_e,-9.441500302853175e-11,0.0,9.441500302853175e-11,9.441500302853175e-11
EX_cpd00076_e,0.0,0.0,0.0,0.0
EX_cpd00079_e,0.0,0.0,0.0,0.0
EX_cpd00080_e,-757.9478484569863,-10000.0,-9242.052151543014,9242.052151543014
EX_cpd00082_e,-10000.0,-10000.0,0.0,0.0
EX_cpd00084_e,0.0,0.0,0.0,0.0
EX_cpd00085_e,0.0,0.0,0.0,0.0
EX_cpd00089_e,0.0,0.0,0.0,0.0
EX_cpd00091_e,254.53828227773482,10000.000000000002,9745.461717722266,9745.461717722266
EX_cpd00092_e,6820.001162312867,0.0,-6820.001162312867,6820.001162312867
EX_cpd00098_e,0.0,0.0,0.0,0.0
EX_cpd00100_e,0.0,0.0,0.0,0.0
EX_cpd00104_e,0.0,0.0,0.0,0.0
EX_cpd00105_e,0.0,0.0,0.0,0.0
EX_cpd00106_e,10000.0,10000.0,0.0,0.0
EX_cpd00107_e,-425.91170703367885,0.0,425.91170703367885,425.91170703367885
EX_cpd00108_e,-10000.0,-289.734000194311,9710.26599980569,9710.26599980569
EX_cpd00117_e,9554.179753017786,1048.4154416933823,-8505.764311324405,8505.764311324405
EX_cpd00119_e,-100.45148727293174,0.0,100.45148727293174,100.45148727293174
EX_cpd00121_e,0.0,0.0,0.0,0.0
EX_cpd00122_e,0.0,0.0,0.0,0.0
EX_cpd00126_e,-78.08630916038052,0.0,78.08630916038052,78.08630916038052
EX_cpd00128_e,3201.578055779086,8665.928852815921,5464.3507970368355,5464.3507970368355
EX_cpd00129_e,10000.0,9849.329049487671,-150.670950512329,150.670950512329
EX_cpd00130_e,-7364.8346391059995,-2161.4778274774567,5203.356811628542,5203.356811628542
EX_cpd00132_e,-181.99522370729738,0.0,181.99522370729738,181.99522370729738
EX_cpd00137_e,0.0,0.0,0.0,0.0
EX_cpd00138_e,0.0,0.0,0.0,0.0
EX_cpd00139_e,10000.0,0.0,-10000.0,10000.0
EX_cpd00141_e,7153.369509579888,7988.792765276468,835.4232556965808,835.4232556965808
EX_cpd00142_e,-6126.975627400779,-10000.0,-3873.0243725992214,3873.0243725992214
EX_cpd00146_e,0.0,5.4434274887323246e-11,5.4434274887323246e-11,5.4434274887323246e-11
EX_cpd00149_e,0.0,0.0,0.0,0.0
EX_cpd00154_e,0.0,6255.474418254695,6255.474418254695,6255.474418254695
EX_cpd00155_e,0.0,-1.3797235426918495e-12,-1.3797235426918495e-12,1.3797235426918495e-12
EX_cpd00156_e,-377.31034061702104,0.0,377.31034061702104,377.31034061702104
EX_cpd00157_e,-9999.448350675188,-9999.490144263658,-0.04179358847068215,0.04179358847068215
EX_cpd00158_e,0.0,0.0,0.0,0.0
EX_cpd00159_e,10000.0,10000.0,0.0,0.0
EX_cpd00161_e,-10000.0,0.0,10000.0,10000.0
EX_cpd00162_e,0.0,0.0,0.0,0.0
EX_cpd00164_e,-9999.999999999945,-9999.999999999998,-5.275069270282984e-11,5.275069270282984e-11
EX_cpd00169_e,0.0,0.0,0.0,0.0
EX_cpd00176_e,9999.99999999993,10000.0,6.912159733474255e-11,6.912159733474255e-11
EX_cpd00179_e,-7756.550657013842,-3524.4202156089495,4232.130441404893,4232.130441404893
EX_cpd00182_e,0.0,0.0,0.0,0.0
EX_cpd00184_e,9931.11265550814,0.0,-9931.11265550814,9931.11265550814
EX_cpd00185_e,0.0,0.0,0.0,0.0
EX_cpd00186_e,0.0,-6137.280513139205,-6137.280513139205,6137.280513139205
EX_cpd00205_e,-808.6226038953777,-747.3604236877851,61.262180207592564,61.262180207592564
EX_cpd00207_e,-21.39505232646369,0.0,21.39505232646369,21.39505232646369
EX_cpd00208_e,0.0,0.0,0.0,0.0
EX_cpd00209_e,-10000.0,-9514.894615711295,485.10538428870495,485.10538428870495
EX_cpd00210_e,0.0,0.0,0.0,0.0
EX_cpd00212_e,0.0,0.0,0.0,0.0
EX_cpd00216_e,-216.4862363551328,-261.8189608736337,-45.332724518500925,45.332724518500925
EX_cpd00218_e,-23.990243940427955,-22.172715416687232,1.817528523740723,1.817528523740723
EX_cpd00220_e,0.0,0.0,0.0,0.0
EX_cpd00222_e,10000.0,10000.0,0.0,0.0
EX_cpd00224_e,10000.0,10000.0,0.0,0.0
EX_cpd00226_e,10000.0,10000.0,0.0,0.0
EX_cpd00232_e,6404.76395795538,6713.7312500863745,308.9672921309948,308.9672921309948
EX_cpd00235_e,-10000.0,-10000.0,0.0,0.0
EX_cpd00239_e,7217.313871387874,8354.580752170981,1137.266880783107,1137.266880783107
EX_cpd00244_e,0.0,0.0,0.0,0.0
EX_cpd00246_e,0.0,-1334.2413603388986,-1334.2413603388986,1334.2413603388986
EX_cpd00249_e,0.0,-361.3442025449985,-361.3442025449985,361.3442025449985
EX_cpd00254_e,-116.49772733127752,-107.67172527399754,8.826002057279979,8.826002057279979
EX_cpd00266_e,0.0,0.0,0.0,0.0
EX_cpd00274_e,0.0,0.0,0.0,0.0
EX_cpd00276_e,-320.1972375686394,-1801.7167836951035,-1481.519546126464,1481.519546126464
EX_cpd00280_e,-9999.999999999998,-9999.999999999998,0.0,0.0
EX_cpd00281_e,-10000.0,-10000.0,0.0,0.0
EX_cpd00284_e,0.0,0.0,0.0,0.0
EX_cpd00285_e,0.0,0.0,0.0,0.0
EX_cpd00288_e,-10000.0,-6586.777162048532,3413.222837951468,3413.222837951468
EX_cpd00298_e,-7825.985590249715,-396.8398771617189,7429.145713087996,7429.145713087996
EX_cpd00300_e,-10000.0,-8665.7586396611,1334.2413603388995,1334.2413603388995
EX_cpd00305_e,-226.02934318042674,0.0,226.02934318042674,226.02934318042674
EX_cpd00307_e,0.0,0.0,0.0,0.0
EX_cpd00309_e,0.0,0.0,0.0,0.0
EX_cpd00311_e,0.0,0.0,0.0,0.0
EX_cpd00314_e,0.0,6.610601311588539e-12,6.610601311588539e-12,6.610601311588539e-12
EX_cpd00322_e,-331.8277784623947,0.0,331.8277784623947,331.8277784623947
EX_cpd00363_e,1774.040850411467,9999.999999999998,8225.95914958853,8225.95914958853
EX_cpd00367_e,0.0,0.0,0.0,0.0
EX_cpd00381_e,0.0,0.0,0.0,0.0
EX_cpd00382_e,10000.0,0.0,-10000.0,10000.0
EX_cpd00386_e,0.0,0.0,0.0,0.0
EX_cpd00393_e,-0.25433123750757675,-0.2350628099010637,0.01926842760651304,0.01926842760651304
EX_cpd00395_e,0.0,0.0,0.0,0.0
EX_cpd00396_e,-10000.0,-10000.0,0.0,0.0
EX_cpd00415_e,-9999.999999999965,-10000.0,-3.456079866737127e-11,3.456079866737127e-11
EX_cpd00417_e,0.0,0.0,0.0,0.0
EX_cpd00421_e,10000.0,10000.0,0.0,0.0
EX_cpd00423_e,0.0,0.0,0.0,0.0
EX_cpd00432_e,0.0,0.0,0.0,0.0
EX_cpd00438_e,-2204.310972657851,0.0,2204.310972657851,2204.310972657851
EX_cpd00457_e,-10000.000000000002,-10000.000000000002,0.0,0.0
EX_cpd00464_e,0.0,0.0,0.0,0.0
EX_cpd00482_e,-2467.70207143439,-9999.999999999996,-7532.2979285656065,7532.2979285656065
EX_cpd00485_e,0.0,0.0,0.0,0.0
EX_cpd00492_e,3188.072917048345,2909.952772421326,-278.1201446270193,278.1201446270193
EX_cpd00531_e,0.0,0.0,0.0,0.0
EX_cpd00540_e,10000.000000000002,10000.000000000002,0.0,0.0
EX_cpd00541_e,0.0,0.0,0.0,0.0
EX_cpd00550_e,0.0,0.0,0.0,0.0
EX_cpd00588_e,-313.48390180751244,-10000.000000000002,-9686.51609819249,9686.51609819249
EX_cpd00609_e,0.0,0.0,0.0,0.0
EX_cpd00637_e,0.0,0.0,0.0,0.0
EX_cpd00644_e,-0.49275685855561535,-0.4554250311752675,0.03733182738034785,0.03733182738034785
EX_cpd00652_e,0.0,0.0,0.0,0.0
EX_cpd00654_e,0.0,-1.487275489379761e-12,-1.487275489379761e-12,1.487275489379761e-12
EX_cpd00681_e,0.0,0.0,0.0,0.0
EX_cpd00700_e,0.0,0.0,0.0,0.0
EX_cpd00727_e,0.0,0.0,0.0,0.0
EX_cpd00738_e,10000.0,10000.0,0.0,0.0
EX_cpd00751_e,0.0,0.0,0.0,0.0
EX_cpd00765_e,0.0,0.0,0.0,0.0
EX_cpd00793_e,226.02934318042674,0.0,-226.02934318042674,226.02934318042674
EX_cpd00794_e,0.0,0.0,0.0,0.0
EX_cpd00870_e,0.0,0.0,0.0,0.0
EX_cpd00971_e,-1.5036210623032762e-12,0.0,1.5036210623032762e-12,1.5036210623032762e-12
EX_cpd00988_e,0.0,0.0,0.0,0.0
EX_cpd00989_e,0.0,0.0,0.0,0.0
EX_cpd01012_e,0.0,0.0,0.0,0.0
EX_cpd01017_e,0.0,0.0,0.0,0.0
EX_cpd01030_e,10000.0,10000.0,0.0,0.0
EX_cpd01048_e,10000.0,10000.0,0.0,0.0
EX_cpd01055_e,0.0,0.0,0.0,0.0
EX_cpd01092_e,0.0,0.0,0.0,0.0
EX_cpd01132_e,0.0,0.0,0.0,0.0
EX_cpd01171_e,10000.0,10000.0,0.0,0.0
EX_cpd01187_e,0.0,0.0,0.0,0.0
EX_cpd01200_e,-9686.516098192491,0.0,9686.516098192491,9686.516098192491
EX_cpd01217_e,0.0,0.0,0.0,0.0
EX_cpd01242_e,0.0,0.0,0.0,0.0
EX_cpd01262_e,0.0,0.0,0.0,0.0
EX_cpd01293_e,0.0,0.0,0.0,0.0
EX_cpd01415_e,0.0,0.0,0.0,0.0
EX_cpd01553_e,-9999.999999999985,-9999.999999999936,4.9112713895738125e-11,4.9112713895738125e-11
EX_cpd01570_e,0.0,0.0,0.0,0.0
EX_cpd01571_e,0.0,0.0,0.0,0.0
EX_cpd01572_e,0.0,0.0,0.0,0.0
EX_cpd01622_e,-10000.000000000002,-10000.000000000002,0.0,0.0
EX_cpd01665_e,0.0,0.0,0.0,0.0
EX_cpd01939_e,0.0,0.0,0.0,0.0
EX_cpd01947_e,0.0,0.0,0.0,0.0
EX_cpd01981_e,0.0,0.0,0.0,0.0
EX_cpd01991_e,0.0,0.0,0.0,0.0
EX_cpd02241_e,0.0,0.0,0.0,0.0
EX_cpd02274_e,0.0,0.0,0.0,0.0
EX_cpd03048_e,0.0,0.0,0.0,0.0
EX_cpd03161_e,0.0,0.0,0.0,0.0
EX_cpd03198_e,-313.48390180749476,0.0,313.48390180749476,313.48390180749476
EX_cpd03424_e,0.0,0.0,0.0,0.0
EX_cpd03454_e,0.0,0.0,0.0,0.0
EX_cpd03535_e,10000.0,9780.628213124495,-219.37178687550477,219.37178687550477
EX_cpd03696_e,10000.0,10000.0,0.0,0.0
EX_cpd03701_e,0.0,0.0,0.0,0.0
EX_cpd03724_e,0.0,0.0,0.0,0.0
EX_cpd03727_e,0.0,0.0,0.0,0.0
EX_cpd03805_e,0.0,0.0,0.0,0.0
EX_cpd03884_e,0.0,0.0,0.0,0.0
EX_cpd04097_e,0.0,0.0,0.0,0.0
EX_cpd04098_e,-10000.0,-10000.0,0.0,0.0
EX_cpd04761_e,0.0,0.0,0.0,0.0
EX_cpd05158_e,0.0,0.0,0.0,0.0
EX_cpd05190_e,0.0,0.0,0.0,0.0
EX_cpd05240_e,0.0,0.0,0.0,0.0
EX_cpd07061_e,0.0,0.0,0.0,0.0
EX_cpd08023_e,0.0,0.0,0.0,0.0
EX_cpd08305_e,0.0,0.0,0.0,0.0
EX_cpd08306_e,0.0,0.0,0.0,0.0
EX_cpd08376_e,0.0,0.0,0.0,0.0
EX_cpd08928_e,0.0,-3895.5003486046935,-3895.5003486046935,3895.5003486046935
EX_cpd09878_e,0.0,0.0,0.0,0.0
EX_cpd10515_e,0.0,0.0,0.0,0.0
EX_cpd10516_e,-3.94597009717194,-3.6470188558608627,0.2989512413110771,0.2989512413110771
EX_cpd11416_c,1229.6572443664504,1136.4969946590409,-93.16024970740955,93.16024970740955
EX_cpd11574_e,0.0,0.0,0.0,0.0
EX_cpd11575_e,0.0,0.0,0.0,0.0
EX_cpd11577_e,0.0,0.0,0.0,0.0
EX_cpd11578_e,0.0,0.0,0.0,0.0
EX_cpd11579_e,0.0,0.0,0.0,0.0
EX_cpd11580_e,0.0,-4297.556091609535,-4297.556091609535,4297.556091609535
EX_cpd11581_e,0.0,0.0,0.0,0.0
EX_cpd11582_e,0.0,0.0,0.0,0.0
EX_cpd11583_e,0.0,0.0,0.0,0.0
EX_cpd11584_e,0.0,0.0,0.0,0.0
EX_cpd11585_e,0.0,0.0,0.0,0.0
EX_cpd11586_e,0.0,0.0,0.0,0.0
EX_cpd11587_e,0.0,0.0,0.0,0.0
EX_cpd11588_e,0.0,0.0,0.0,0.0
EX_cpd11589_e,0.0,0.0,0.0,0.0
EX_cpd11590_e,0.0,0.0,0.0,0.0
EX_cpd11591_e,-7426.89646398006,-8548.285126056626,-1121.388662076566,1121.388662076566
EX_cpd11592_e,0.0,0.0,0.0,0.0
EX_cpd11593_e,0.0,0.0,0.0,0.0
EX_cpd11594_e,-1.4230382950751372e-13,0.0,1.4230382950751372e-13,1.4230382950751372e-13
EX_cpd11595_e,0.0,0.0,0.0,0.0
EX_cpd11596_e,0.0,0.0,0.0,0.0
EX_cpd11597_e,0.0,0.0,0.0,0.0
EX_cpd11598_e,0.0,0.0,0.0,0.0
EX_cpd11599_e,0.0,0.0,0.0,0.0
EX_cpd15471_e,0.0,0.0,0.0,0.0
EX_cpd15585_e,9999.999999999989,7048.840431217839,-2951.15956878215,2951.15956878215
bio00006,1229.6572443664504,1136.4969946590409,-93.16024970740955,93.16024970740955
rxn00001,0.0,0.0,0.0,0.0
rxn00002,0.0,0.0,0.0,0.0
rxn00006,4748.791539452422,7698.240967249573,2949.4494277971517,2949.4494277971517
rxn00011,0.0,0.0,0.0,0.0
rxn00016,0.0,0.0,0.0,0.0
rxn00022,-10000.0,-10000.0,0.0,0.0
rxn00029,0.0,0.0,0.0,0.0
rxn00048,0.0,0.0,0.0,0.0
rxn00060,0.0,0.0,0.0,0.0
rxn00062,0.0,0.0,0.0,0.0
rxn00065,0.0,0.0,0.0,0.0
rxn00077,0.0,0.0,0.0,0.0
rxn00085,10000.0,7870.936911256273,-2129.0630887437273,2129.0630887437273
rxn00097,0.0,10000.0,10000.0,10000.0
rxn00100,0.49275685855561524,0.45542503117526745,-0.03733182738034779,0.03733182738034779
rxn00101,0.0,0.0,0.0,0.0
rxn00102,-6414.3725456143675,-10000.0,-3585.6274543856325,3585.6274543856325
rxn00105,0.0,0.0,0.0,0.0
rxn00117,-8894.339545554592,-7282.520092698136,1611.8194528564563,1611.8194528564563
rxn00119,0.0,-8069.160268395765,-8069.160268395765,8069.160268395765
rxn00122,0.0,0.0,0.0,0.0
rxn00126,0.18416576548876332,0.17021315489008457,-0.01395261059867875,0.01395261059867875
rxn00127,0.0,0.0,0.0,0.0
rxn00132,0.0,0.0,0.0,0.0
rxn00137,0.3358304603516769,0.31038755771433596,-0.025442902637340947,0.025442902637340947
rxn00138,23.990243940427952,22.172715416687236,-1.817528523740716,1.817528523740716
rxn00139,0.0,0.0,0.0,0.0
rxn00141,10000.0,10000.0,0.0,0.0
rxn00143,-9999.81583423451,-9999.829786845112,-0.013952610601336346,0.013952610601336346
rxn00147,0.0,0.0,0.0,0.0
rxn00148,-10000.0,-8082.857626635266,1917.1423733647343,1917.1423733647343
rxn00152,1.8434399184475667e-10,0.0,-1.8434399184475667e-10,1.8434399184475667e-10
rxn00159,0.0,0.0,0.0,0.0
rxn00160,0.0,0.0,0.0,0.0
rxn00161,0.0,0.0,0.0,0.0
rxn00165,0.0,0.0,0.0,0.0
rxn00166,0.0,0.0,0.0,0.0
rxn00173,10000.0,10000.0,0.0,0.0
rxn00175,0.0,0.0,0.0,0.0
rxn00178,-5998.147887441376,-9880.932398061857,-3882.7845106204813,3882.7845106204813
rxn00179,0.0,0.0,0.0,0.0
rxn00182,-10000.0,-10000.0,0.0,0.0
rxn00183,0.0,-31.948705630129513,-31.948705630129513,31.948705630129513
rxn00187,0.0,0.0,0.0,0.0
rxn00189,0.0,0.0,0.0,0.0
rxn00191,-10000.0,-10000.0,0.0,0.0
rxn00192,0.0,0.0,0.0,0.0
rxn00193,124.88718684670813,-6021.854923469445,-6146.742110316153,6146.742110316153
rxn00196,0.0,0.0,0.0,0.0
rxn00199,0.0,0.0,0.0,0.0
rxn00203,0.0,0.0,0.0,0.0
rxn00205,10000.0,10000.0,0.0,0.0
rxn00206,0.0,0.0,0.0,0.0
rxn00211,0.0,0.0,0.0,0.0
rxn00212,0.0,0.0,0.0,0.0
rxn00213,0.0,0.0,0.0,0.0
rxn00214,-313.4839018074926,-289.7340001943111,23.74990161318152,23.74990161318152
rxn00215,0.0,0.0,0.0,0.0
rxn00216,0.0,0.0,0.0,0.0
rxn00222,0.0,0.0,0.0,0.0
rxn00223,10000.0,10000.0,0.0,0.0
rxn00224,0.0,0.0,0.0,0.0
rxn00225,-10000.0,-10000.0,0.0,0.0
rxn00227,0.0,0.0,0.0,0.0
rxn00231,0.0,0.0,0.0,0.0
rxn00237,0.0,0.0,0.0,0.0
rxn00239,77.3560157229513,91.26957334767934,13.913557624728043,13.913557624728043
rxn00247,0.0,0.0,0.0,0.0
rxn00248,-2635.165360893981,-7838.522172522534,-5203.356811628553,5203.356811628553
rxn00250,5294.052810192092,8964.556978623292,3670.5041684312,3670.5041684312
rxn00256,0.0,0.0,0.0,0.0
rxn00260,-2658.8874492981204,-1126.034806100758,1532.8526431973623,1532.8526431973623
rxn00269,9497.583078904658,7275.692540785863,-2221.890538118795,2221.890538118795
rxn00272,-2044.35188126683,0.0,2044.35188126683,2044.35188126683
rxn00274,-9770.897836918199,-3683.7552293813064,6087.142607536893,6087.142607536893
rxn00278,-10000.0,-10000.0,0.0,0.0
rxn00283,10000.0,9581.249226780237,-418.7507732197628,418.7507732197628
rxn00285,-10000.0,-10000.0,0.0,0.0
rxn00288,7647.994961255817,9695.414644488574,2047.419683232757,2047.419683232757
rxn00289,0.0,0.0,0.0,0.0
rxn00290,-2352.0050387441847,-304.58535551143024,2047.4196832327546,2047.4196832327546
rxn00292,-407.1631249962752,-376.3159774923011,30.8471475039741,30.8471475039741
rxn00293,0.0,0.0,0.0,0.0
rxn00295,119.92478207132682,110.83914239811233,-9.085639673214487,9.085639673214487
rxn00297,9.726313359715885,8.98943665242621,-0.7368767072896745,0.7368767072896745
rxn00299,0.0,0.0,0.0,0.0
rxn00300,0.0,0.0,0.0,0.0
rxn00303,0.0,0.0,0.0,0.0
rxn00313,0.0,369.60974920958216,369.60974920958216,369.60974920958216
rxn00321,0.0,0.0,0.0,0.0
rxn00322,0.0,0.0,0.0,0.0
rxn00324,-10000.0,-10000.0,0.0,0.0
rxn00327,0.0,0.0,0.0,0.0
rxn00328,0.0,0.0,0.0,0.0
rxn00333,10000.0,10000.0,0.0,0.0
rxn00337,124.88718684669207,485.0353388793389,360.1481520326468,360.1481520326468
rxn00338,0.0,0.0,0.0,0.0
rxn00342,0.0,0.0,0.0,0.0
rxn00346,0.0,0.0,0.0,0.0
rxn00347,2352.00503874415,-181.4166567162222,-2533.4216954603726,2533.4216954603726
rxn00350,0.0,0.0,0.0,0.0
rxn00355,313.4839018074926,289.734000194311,-23.749901613181578,23.749901613181578
rxn00361,0.0,0.0,0.0,0.0
rxn00363,0.0,0.0,0.0,0.0
rxn00364,10000.0,10000.0,0.0,0.0
rxn00365,0.0,0.0,0.0,0.0
rxn00368,0.0,0.0,0.0,0.0
rxn00369,-77.08364664332412,-72.14032869284712,4.943317950476995,4.943317950476995
rxn00371,0.0,0.0,0.0,0.0
